featureId,feature,featureColor,featureLayer,featureWeight
12104492075,"-23.371062539556077,120.0771929375371816;-23.371057679724473,120.0771373849700268;-23.371058139350973,120.0771087286544253;-23.371064194802959,120.0770877013725399;-23.371126609512656,120.0770033014400075;-23.371177819960503,120.0769478505000026;-23.371470165628214,120.0766821390565060;-23.371500963509818,120.0766510397291352;-23.371409259874010,120.0765411026424113;-23.371378642461505,120.0765725931950174;-23.371077806152873,120.0768500404472920;-23.371017208912447,120.0768935587528381;-23.370970067807889,120.0769270042431886;-23.370939269117180,120.0769609398642294;-23.370925176819637,120.0769854875143611;-23.370902227920945,120.0770385931042002;-23.370890654685647,120.0770949269764970;-23.370891811747995,120.0771535111913169;-23.370898664942341,120.0771846130864406;-23.370923208990950,120.0772369394893798;-23.370966171350253,120.0772924946550760;-23.371062539556077,120.0771929375371816",blue,Jimblebar Lanes,1
12106026079,"-23.367176175093634,120.1002871452479891;-23.367214767268417,120.1001532552554488;-23.367222174899440,120.1001398567178687;-23.367232741660407,120.1001300771153174;-23.367249898975220,120.1001225474365667;-23.367275361942027,120.1001187348470628;-23.367309039879875,120.1001200085858678;-23.367342716478514,120.1001259768797128;-23.367369620659200,120.1001341941860218;-23.367390203762081,120.1001450517485030;-23.367402751051712,120.1001558109597207;-23.367426757738548,120.1001927822186038;-23.367457003778191,120.1001970876235470;-23.367518191284512,120.1002999807964147;-23.367523785798691,120.1003122065819409;-23.367617254390251,120.1002488364621007;-23.367610576168671,120.1002373930285223;-23.367549479650204,120.1001320547810623;-23.367557163927612,120.1000984109933452;-23.367523048878702,120.1000468663635318;-23.367488296998512,120.1000121438461746;-23.367441354386563,120.0999827996751805;-23.367376712968803,120.0999601049169209;-23.367301323595571,120.0999493414199572;-23.367233695035315,120.0999531511338242;-23.367181502721087,120.0999688938947145;-23.367139871894695,120.0999933418635236;-23.367102300479130,120.1000306023325583;-23.367073212785243,120.1000803821938550;-23.367026307676523,120.1002360817401786;-23.367176175093634,120.1002871452479891",blue,Jimblebar Lanes,1
12104196981,"-23.313072215854952,120.1240046512960909;-23.313079522984163,120.1240270487345331;-23.313120592622037,120.1240707695800880;-23.313241363863610,120.1242013451311151;-23.313251022252644,120.1242107349000670;-23.313352905144860,120.1240867273502912;-23.313344420195574,120.1240785113001492;-23.313307050732239,120.1240408545073192;-23.313187634124918,120.1239093010163573;-23.313164793456385,120.1238995191354640;-23.313072215854952,120.1240046512960909",blue,Jimblebar Lanes,1
12108412245,"-23.383171382649796,120.0911052950499185;-23.383092634817006,120.0911566363761707;-23.383080804577043,120.0911643620246845;-23.383061298122820,120.0911774663274454;-23.383013804422214,120.0911808862015552;-23.382970816896958,120.0912135495493190;-23.382936314516288,120.0912537443246149;-23.382928636544318,120.0912652845823520;-23.383054564603103,120.0913598688957270;-23.383063506918975,120.0913473506918974;-23.383075157973247,120.0913347348695682;-23.383093038810567,120.0913229997011891;-23.383117700435893,120.0912796745513460;-23.383137658313965,120.0912666680826035;-23.383149488553929,120.0912589424340897;-23.383228236386718,120.0912076011078375;-23.383171382649796,120.0911052950499185",blue,Jimblebar Lanes,1
12108282449,"-23.363519948099087,120.0762656397170309;-23.363652575806784,120.0762965545833443;-23.363679930602214,120.0763077060173416;-23.363699700533942,120.0763205195890038;-23.363724343577754,120.0763423313903407;-23.363741763784169,120.0763627734538431;-23.363756654633176,120.0763875186870505;-23.363763962766793,120.0764063952092126;-23.363765222953569,120.0764199899443902;-23.363759702352341,120.0764651746610316;-23.363780372090649,120.0764888444528006;-23.363765348570934,120.0766126623198055;-23.363763448623361,120.0766261590362342;-23.363872695427033,120.0766420106102882;-23.363874143922857,120.0766285138630711;-23.363889709212572,120.0765045982297823;-23.363915446816952,120.0764875822227013;-23.363921874339305,120.0764283139025167;-23.363918007004047,120.0763752064838464;-23.363900596730093,120.0763199464704640;-23.363871718716784,120.0762677175751861;-23.363831914622519,120.0762188132446487;-23.363773330163354,120.0761698098300838;-23.363715191603805,120.0761402692890772;-23.363553493277127,120.0760992787073005;-23.363519948099087,120.0762656397170309",blue,Jimblebar Lanes,1
12110996112,"-23.308662104323453,120.0909809914771914;-23.308636456423520,120.0910000613582600;-23.308439137328858,120.0911216173186170;-23.308241633273170,120.0912585283737686;-23.308325744316929,120.0913972190928673;-23.308422103706299,120.0913285677956529;-23.308513314704307,120.0912663711606307;-23.308652748031159,120.0911786511707802;-23.308677310968184,120.0911647647870094;-23.308751453295619,120.0911158682274655;-23.308662104323453,120.0909809914771914",blue,Jimblebar Lanes,1
12111413039,"-23.363935412202868,120.0815124202297817;-23.363987475808211,120.0816313525104437;-23.364122913403223,120.0819406155663829;-23.364190133483392,120.0821026801059652;-23.364216119806086,120.0821633198819773;-23.364267370575078,120.0822830345330601;-23.364271972341810,120.0822936953991719;-23.364324126656005,120.0824111606375415;-23.364335135019962,120.0824359056059686;-23.364370324039115,120.0825208012111042;-23.364494671930375,120.0824574331971909;-23.364447119996714,120.0823484771538730;-23.364418155738580,120.0822820667840874;-23.364395778407269,120.0822306207580025;-23.364391176640538,120.0822199598918908;-23.364339293755395,120.0821005386073942;-23.364313036561651,120.0820398988129090;-23.364246809982234,120.0818767585055312;-23.364114532605272,120.0815673000586508;-23.364064274416327,120.0814497371463625;-23.363935412202868,120.0815124202297817",blue,Jimblebar Lanes,1
12111818608,"-23.383097393829949,120.1871516824520651;-23.383072097382157,120.1872047878818044;-23.383059259886658,120.1872618062905037;-23.383051923434368,120.1873422000467916;-23.383048471866543,120.1874141829900797;-23.383047745442418,120.1874285600156282;-23.383204667531803,120.1874374708116078;-23.383211845388726,120.1872800080977646;-23.383215100165853,120.1872648488187911;-23.383219527685223,120.1872533083393775;-23.383225309141340,120.1872432350007791;-23.383097393829949,120.1871516824520651",blue,Jimblebar Lanes,1
12111957599,"-23.369323961009851,120.1691134798819515;-23.369386269135499,120.1690861970295813;-23.369541491695031,120.1690390664577750;-23.369610482868988,120.1690063070801933;-23.369560857158895,120.1688871793593287;-23.369528438236016,120.1689036080913612;-23.369483017028435,120.1689216985915977;-23.369358857529922,120.1689576817134263;-23.369279572753862,120.1689922008471724;-23.369323961009851,120.1691134798819515",blue,Jimblebar Lanes,1
12112187405,"-23.368606233692735,120.1900357917122421;-23.368495813895717,120.1900172015676983;-23.368467564315736,120.1899775893321941;-23.368440479359049,120.1899700566361798;-23.368429646246859,120.1899639920969981;-23.368323786366318,120.1901027676635660;-23.368369374399816,120.1901328941680349;-23.368436002484278,120.1901546110294634;-23.368480160324464,120.1901340753622695;-23.368588774007580,120.1901537412191897;-23.368606233692735,120.1900357917122421",blue,Jimblebar Lanes,1
12112806583,"-23.381041353289983,120.1445593105747541;-23.381217348516950,120.1444915449376844;-23.381172964390186,120.1443557910248653;-23.380996788526718,120.1444237522560797;-23.381041353289983,120.1445593105747541",blue,Jimblebar Lanes,1
12113265505,"-23.392539637847647,120.0809798763373302;-23.392589400636675,120.0809349880476425;-23.392667067719481,120.0808740619309581;-23.392832785610144,120.0807510367669627;-23.393022975673180,120.0806157878679489;-23.393084023193548,120.0805763773288513;-23.393091428090355,120.0805725635078111;-23.393026998055082,120.0804418939959469;-23.392947347374593,120.0804930396541623;-23.392602999124609,120.0807424144114246;-23.392478279637286,120.0808423608087271;-23.392450461448832,120.0808730691263814;-23.392539637847647,120.0809798763373302",blue,Jimblebar Lanes,1
12113968382,"-23.305322098748838,120.1048544455483838;-23.305352516720128,120.1048890699669423;-23.305424271238517,120.1049813033081887;-23.305523552204983,120.1051159851293478;-23.305575176746252,120.1051914927451013;-23.305600896885125,120.1052357015600004;-23.305616868456215,120.1052701293868699;-23.305633737713474,120.1053228464793263;-23.305635447594289,120.1053426028487822;-23.305787412502978,120.1053207052886393;-23.305785429798100,120.1053077951268103;-23.305768114669126,120.1052355173575656;-23.305736895802757,120.1051598155269880;-23.305682476445664,120.1050696372358463;-23.305544567140395,120.1048791071348698;-23.305431924848239,120.1047386540118039;-23.305322098748838,120.1048544455483838",blue,Jimblebar Lanes,1
12113968413,"-23.305587956789901,120.1050193599285343;-23.305601677826182,120.1050302170230318;-23.305616751655304,120.1050465511907746;-23.305683526114858,120.1051881748244985;-23.305823407991843,120.1051106264013564;-23.305815286742872,120.1050935102819151;-23.305774951341171,120.1050080275064117;-23.305747065573106,120.1049591239886882;-23.305716197628775,120.1049193159681513;-23.305674764848589,120.1048825391272958;-23.305587956789901,120.1050193599285343",blue,Jimblebar Lanes,1
12114119872,"-23.382245208894196,120.1951506572618238;-23.382365052060915,120.1950529600062965;-23.382398110047087,120.1950118849034078;-23.382421599348671,120.1949634739055548;-23.382434437151072,120.1949053796613255;-23.382435721862098,120.1948330053573331;-23.382424816957371,120.1947620972705037;-23.382403705588172,120.1947040007109863;-23.382376089212448,120.1946602807829259;-23.382351899629198,120.1946314271798174;-23.382319756376199,120.1946310337747630;-23.382240417970612,120.1945370394581314;-23.382232023869680,120.1945268673495471;-23.382150559012140,120.1946073538536088;-23.382159224067823,120.1946172325709762;-23.382238291518659,120.1947115202788247;-23.382235843774649,120.1947462402592173;-23.382261297004296,120.1947765609969834;-23.382270410944913,120.1947954376422992;-23.382276813970917,120.1948220405580545;-23.382279604657516,120.1948511861114826;-23.382279144333512,120.1948822875078342;-23.382275798317430,120.1949007720904700;-23.382269744874256,120.1949147575397954;-23.382256919320029,120.1949299161660547;-23.382151978050784,120.1950136285757094;-23.382245208894196,120.1951506572618238",blue,Jimblebar Lanes,1
12114119891,"-23.382150559012140,120.1946073538536088;-23.382212567501662,120.1946809061128956;-23.382224301285338,120.1946947949720542;-23.382236576727413,120.1947089772778488;-23.382248572175083,120.1947551412213804;-23.382324124663508,120.1948271295526394;-23.382419237537184,120.1946969599375475;-23.382407502051598,120.1946890370754189;-23.382360835444330,120.1946416971285778;-23.382315694677557,120.1946262411393973;-23.382305224568179,120.1946137216116663;-23.382294032359202,120.1946004196088339;-23.382232023869680,120.1945268673495471;-23.382150559012140,120.1946073538536088",blue,Jimblebar Lanes,1
12114336827,"-23.367955044502721,120.2337673866117767;-23.368070362884678,120.2337056806370054;-23.368083455934034,120.2337023562200491;-23.368096637934532,120.2337037263642905;-23.368109186730772,120.2337092042010882;-23.368124442200800,120.2337218218584063;-23.368145652955805,120.2337480345711013;-23.368164154330705,120.2337765943765859;-23.368171101275022,120.2337955686773474;-23.368172271366750,120.2338084787837572;-23.368168644993560,120.2338602164461200;-23.368189404352614,120.2338862335215666;-23.368177088817995,120.2340125944572820;-23.368174737446571,120.2340259933396923;-23.368284255762998,120.2340395954579293;-23.368285613968471,120.2340260987045546;-23.368299103556643,120.2338987598165890;-23.368324752321481,120.2338766580353904;-23.368326836253575,120.2338512293372171;-23.368327669038548,120.2337805176573462;-23.368314953555892,120.2337263337996932;-23.368293387247422,120.2336804626131374;-23.368247447957085,120.2336156159373878;-23.368207911888052,120.2335766875547835;-23.368166927406897,120.2335509625097064;-23.368117362496675,120.2335352128091095;-23.368063910944277,120.2335340355250023;-23.368022103638509,120.2335441064066860;-23.367885654803636,120.2336146132312601;-23.367955044502721,120.2337673866117767",blue,Jimblebar Lanes,1
12113567894,"-23.414618126455365,120.0782382948155207;-23.414565572003231,120.0782574606648303;-23.414505880316822,120.0782916877251032;-23.414428122078761,120.0783556457357598;-23.414312879534865,120.0784680137898289;-23.414269348649299,120.0785063496879866;-23.414233315294503,120.0785326562999419;-23.414209655707382,120.0785449778936095;-23.414186268414219,120.0785523115410201;-23.414169925944569,120.0785520170167899;-23.414153765618029,120.0785462455239950;-23.414077880599179,120.0786904023125629;-23.414093408056264,120.0786991078591540;-23.414139993357036,120.0787149551597774;-23.414192270660581,120.0787177950187447;-23.414247892892102,120.0787059646210462;-23.414304873831299,120.0786788770118330;-23.414377482645692,120.0786249923828785;-23.414519457940829,120.0784887621633630;-23.414565969077550,120.0784480791908887;-23.414599654408943,120.0784234350737437;-23.414631531645522,120.0784068106983051;-23.414650945912183,120.0784003570090265;-23.414618126455365,120.0782382948155207",blue,Jimblebar Lanes,1
12115245760,"-23.382501167142273,120.1578546836737331;-23.382504256069989,120.1577878842770043;-23.382512132004465,120.1577154126192925;-23.382533029251560,120.1575745773905168;-23.382381619532854,120.1575493338307458;-23.382359726301892,120.1576999493147870;-23.382348036159482,120.1578495874623461;-23.382501167142273,120.1578546836737331",blue,Jimblebar Lanes,1
12115233722,"-23.372223831945322,120.1184167855730832;-23.372180741630439,120.1184932647617293;-23.372145612713653,120.1185141922576114;-23.372064930281279,120.1187005019119523;-23.372033035997696,120.1187768840609209;-23.372002048495737,120.1188396716224963;-23.371982536963683,120.1188705761131172;-23.371969169862658,120.1188850500798204;-23.371956978656596,120.1188920910810935;-23.371942711972191,120.1188949264018499;-23.371929169061395,120.1188926760039078;-23.371922488579901,120.1188891546319594;-23.371910479349547,120.1188913054840478;-23.371825573275145,120.1190074899330676;-23.371839562141358,120.1190290075981082;-23.371876575716424,120.1190481795558374;-23.371928579637904,120.1190598216870317;-23.371980497621461,120.1190562065081882;-23.372029711023742,120.1190381162665744;-23.372070349967592,120.1190090714782208;-23.372108826490771,120.1189640846155929;-23.372153813879510,120.1188841824432081;-23.372259976158293,120.1186348892452133;-23.372280845421517,120.1185921506561276;-23.372276252220138,120.1185514641984058;-23.372317535360913,120.1184797772448761;-23.372223831945322,120.1184167855730832",blue,Jimblebar Lanes,1
12115215187,"-23.367846666349275,120.1607577556212852;-23.367875662246202,120.1607132571282508;-23.367894366661440,120.1606630853459008;-23.367905853428711,120.1605933524249363;-23.367912652519227,120.1604976035245924;-23.367914102633261,120.1604784341900353;-23.367757452670434,120.1604651222671787;-23.367746664343417,120.1606185748022847;-23.367740971252538,120.1606353965699108;-23.367731306418565,120.1606485993470889;-23.367846666349275,120.1607577556212852",blue,Jimblebar Lanes,1
12114862160,"-23.385524632819175,120.1907613740631179;-23.385530276772455,120.1906002925250841;-23.385523067410840,120.1905516838271597;-23.385502225266581,120.1904993576766853;-23.385473705094551,120.1904587673904081;-23.385427939688873,120.1904173935021739;-23.385366913763236,120.1903811043412515;-23.385300376582928,120.1903572358149206;-23.385242592851441,120.1903498966317548;-23.385188689679892,120.1903493061362392;-23.385170082502147,120.1903751249204769;-23.385090355062890,120.1903788360059846;-23.385095557864983,120.1904981563037301;-23.385108921255285,120.1904966901666169;-23.385172847464789,120.1904944450519651;-23.385190447024296,120.1905191904699029;-23.385243176365495,120.1905199764918286;-23.385262497942392,120.1905219338741723;-23.385288318722578,120.1905298576968991;-23.385316124467555,120.1905427696198248;-23.385346366126871,120.1905624301318779;-23.385361981921294,120.1905779819107268;-23.385369833610522,120.1905905012598850;-23.385373711826846,120.1906054654188553;-23.385367620020938,120.1907539303094307;-23.385524632819175,120.1907613740631179",blue,Jimblebar Lanes,1
12114850846,"-23.365998531070863,120.1008744711450511;-23.365990220480539,120.1008880652275145;-23.365972789839461,120.1009042015720320;-23.365845734102606,120.1009645375010849;-23.365910066816687,120.1011198534207514;-23.365922167425497,120.1011138882488507;-23.365999105461562,120.1010765326613349;-23.366061777789728,120.1010385892815255;-23.366100703281541,120.1010023069371560;-23.366129969435714,120.1009599601336547;-23.365998531070863,120.1008744711450511",blue,Jimblebar Lanes,1
