WKT,label,fillColor
"POLYGON((119.773409442 -23.300724061, 119.773476553 -23.300743117, 119.773803459 -23.300832279, 119.773875793 -23.300846952, 119.773887731 -23.300846326, 119.773875649 -23.301011674, 119.773788235 -23.300998955, 119.773357909 -23.300882857, 119.773409442 -23.300724061))",lane,green
"POLYGON((119.800528048 -23.308829649, 119.800542466 -23.308835817, 119.800561903 -23.308838503, 119.800703752 -23.308802173, 119.800747641 -23.308953704, 119.80073353 -23.308956751, 119.800626977 -23.308983432, 119.800566373 -23.308990618, 119.800512823 -23.30898585, 119.800455586 -23.308967144, 119.800528048 -23.308829649))",lane,green
"POLYGON((119.799535693 -23.308753525, 119.799539304 -23.308733144, 119.799544331 -23.308675568, 119.799545847 -23.308574525, 119.79954255 -23.308518236, 119.799536157 -23.308479623, 119.79952535 -23.308442328, 119.799514894 -23.308420118, 119.799504935 -23.308407756, 119.799499105 -23.308403645, 119.79949463 -23.308400989, 119.799577218 -23.308268363, 119.799606483 -23.308287113, 119.799644764 -23.308325171, 119.799674329 -23.308375171, 119.799697614 -23.30844869, 119.799709098 -23.308529338, 119.799709436 -23.308673473, 119.799699186 -23.308777786, 119.799535693 -23.308753525))",lane,green
"POLYGON((119.800267016 -23.309032446, 119.800267367 -23.309026218, 119.800263225 -23.309008665, 119.800251505 -23.308985631, 119.800232186 -23.308959376, 119.800205444 -23.308932157, 119.800148286 -23.30888365, 119.80001691 -23.308780629, 119.799930561 -23.308715992, 119.800035511 -23.308597724, 119.800039583 -23.30860155, 119.800144481 -23.308680426, 119.800315826 -23.30881872, 119.800371621 -23.30887715, 119.800408165 -23.308933979, 119.800428002 -23.308988956, 119.800432301 -23.309042634, 119.800267016 -23.309032446))",lane,green
"POLYGON((119.799994055 -23.308628364, 119.800007211 -23.308644185, 119.80002799 -23.308660518, 119.800166362 -23.308715191, 119.800098148 -23.308858771, 119.800084897 -23.308853336, 119.800001394 -23.308819517, 119.799953681 -23.308796824, 119.799906727 -23.30876601, 119.799861575 -23.308720039, 119.799994055 -23.308628364))",lane,green
"POLYGON((119.638273999 -23.389721024, 119.638227916 -23.389701957, 119.638179915 -23.389667974, 119.638145946 -23.389628957, 119.638073834 -23.389515578, 119.638229127 -23.389431764, 119.638281845 -23.389516449, 119.638303169 -23.389547958, 119.638317249 -23.389559, 119.638327679 -23.389562787, 119.638273999 -23.389721024))",lane,green
"POLYGON((119.770819606 -23.296788227, 119.771099185 -23.296855242, 119.771203271 -23.29688417, 119.771239738 -23.296896115, 119.771190985 -23.297029106, 119.771061785 -23.296987331, 119.770782595 -23.296920501, 119.770819606 -23.296788227))",lane,green
"POLYGON((119.689496314 -23.35566785, 119.689452433 -23.35570705, 119.689394898 -23.355742166, 119.689343849 -23.355784468, 119.689052911 -23.356048794, 119.688951072 -23.355956307, 119.689371182 -23.355566504, 119.689380942 -23.355558004, 119.689496314 -23.35566785))",lane,green
"POLYGON((119.779761202 -23.30247056, 119.779647904 -23.302475694, 119.779643208 -23.302475837, 119.779573959 -23.302476631, 119.779569068 -23.302497994, 119.779357643 -23.302485446, 119.778682001 -23.302415768, 119.778411502 -23.302382332, 119.778401542 -23.302380626, 119.778393515 -23.302370808, 119.778423107 -23.302237029, 119.778432832 -23.302232322, 119.778664551 -23.302260748, 119.77916382 -23.302313556, 119.779396182 -23.302335846, 119.779527938 -23.302344318, 119.779563922 -23.30234497, 119.779575654 -23.302366649, 119.779622594 -23.302367029, 119.779629838 -23.302366275, 119.779638252 -23.302365981, 119.779755367 -23.302360608, 119.779761202 -23.30247056))",lane,green
"POLYGON((119.778209039 -23.301096778, 119.778196083 -23.301144446, 119.778187942 -23.301189535, 119.778184945 -23.301239, 119.778168465 -23.301712624, 119.778154406 -23.301848334, 119.778135386 -23.301917266, 119.778115561 -23.301956751, 119.777972307 -23.301879913, 119.77797479 -23.301875689, 119.777980269 -23.301864896, 119.777988537 -23.30183778, 119.777995566 -23.301796566, 119.778003548 -23.301704968, 119.778013111 -23.301494446, 119.778016963 -23.301330748, 119.778025265 -23.301161667, 119.778048401 -23.301059806, 119.778209039 -23.301096778))",lane,green
